id;mlu;style;tempo;performer;feel;barsspan;startbar;startbeat;endbar;endbeat;notes;beats;rhythm;subrhythm
5_9;lick;COOL;SLOW;Art Pepper;BALLAD;1;10;1;10;4;14;4;3,1,6,4;011001,1,11110011,001111
5_10;lick;COOL;SLOW;Art Pepper;BALLAD;1;11;2;11;3;7;2;6,1;10111011,1
5_11;lick;COOL;SLOW;Art Pepper;BALLAD;1;12;2;12;4;9;3;3,3,3;111,0111,111000
5_12;lick;COOL;SLOW;Art Pepper;BALLAD;1;13;1;13;3;9;3;3,3,3;000111,011100,0000111
5_13;lick;COOL;SLOW;Art Pepper;BALLAD;1;14;2;14;4;8;3;3,3,2;111,1110,011
5_14;lick;COOL;SLOW;Art Pepper;BALLAD;2;15;2;16;1;8;4;1,3,2,2;01,0100000011,11,1100
5_15;theme;COOL;SLOW;Art Pepper;BALLAD;3;16;4;18;1;10;6;3,2,1,1,2,1;001011,0110,01,1,000011,1
5_16;lick;COOL;SLOW;Art Pepper;BALLAD;1;18;4;18;4;3;1;3;0111
5_17;lick;COOL;SLOW;Art Pepper;BALLAD;1;19;1;19;2;5;2;1,4;000001,111100
5_18;lick;COOL;SLOW;Art Pepper;BALLAD;2;19;3;20;1;9;3;2,4,3;00000011,111001,111
5_19;lick;COOL;SLOW;Art Pepper;BALLAD;2;20;3;21;1;12;3;1,6,5;0001,111111,11111
5_20;lick;COOL;SLOW;Art Pepper;BALLAD;3;21;4;23;1;13;5;2,2,3,5,1;000000000000101,00000011,111,011111,1
5_21;lick;COOL;SLOW;Art Pepper;BALLAD;2;23;3;24;1;7;3;2,4,1;0011,01010011,1
5_22;lick;COOL;SLOW;Art Pepper;BALLAD;1;24;3;24;4;3;2;1,5;0001,110001011
5_23;lick;COOL;SLOW;Art Pepper;BALLAD;2;24;4;25;1;4;2;5,3;110001011,01000011
5_24;lick;COOL;SLOW;Art Pepper;BALLAD;1;25;1;25;3;5;3;3,2,1;01000011,000011,1
5_25;lick;COOL;SLOW;Art Pepper;BALLAD;2;26;2;27;3;12;6;2,2,5,1,1,1;0011,0011,0011111,1,01,1
5_26;lick;COOL;SLOW;Art Pepper;BALLAD;2;27;4;28;1;6;2;4,2;00000000001111,1100
5_27;lick;COOL;SLOW;Art Pepper;BALLAD;2;28;3;29;1;5;2;4,1;0001111,1
5_28;lick;COOL;SLOW;Art Pepper;BALLAD;1;29;3;29;4;5;2;4,1;001111,1
5_29;lick;COOL;SLOW;Art Pepper;BALLAD;2;30;2;31;1;14;4;3,4,5,6;1110,011101,01110011,110000001111
5_30;lick;COOL;SLOW;Art Pepper;BALLAD;1;31;1;31;2;6;2;6,2;110000001111,1100
5_31;lick;COOL;SLOW;Art Pepper;BALLAD;1;31;3;31;4;3;2;1,2;0001,1100
5_32;line;COOL;SLOW;Art Pepper;BALLAD;2;32;1;33;1;30;5;1,6,8,10,5;00000001,0000111111,101101100111,1111111111,111110
5_33;lick;COOL;SLOW;Art Pepper;BALLAD;1;33;3;33;4;2;2;1,2;0001,1001
5_34;lick;COOL;SLOW;Art Pepper;BALLAD;2;33;4;34;1;3;2;2,2;1001,1100
5_35;lick;COOL;SLOW;Art Pepper;BALLAD;1;34;2;34;4;10;3;5,2,3;011111,000001001,111
5_36;lick;COOL;SLOW;Art Pepper;BALLAD;1;35;1;35;2;3;2;2,1;000011,1
5_37;lick;COOL;SLOW;Art Pepper;BALLAD;1;35;3;35;4;4;2;3,1;000111,1
5_38;lick;COOL;SLOW;Art Pepper;BALLAD;2;36;2;37;1;12;4;1,4,4,3;01,11000011,111001,1110
5_39;lick;COOL;SLOW;Art Pepper;BALLAD;2;37;4;38;1;9;2;5,4;11111,1111
5_40;lick;COOL;SLOW;Art Pepper;BALLAD;2;38;3;39;1;10;3;3,4,3;000000001101,1111,111
5_41;lick;COOL;SLOW;Art Pepper;BALLAD;1;39;3;39;4;3;2;1,2;00000001,110
5_42;lick;COOL;SLOW;Art Pepper;BALLAD;1;40;1;40;2;6;2;1,5;0001,11111000
5_43;fragment;COOL;SLOW;Art Pepper;BALLAD;1;40;4;40;4;2;1;2;0011
5_44;lick;COOL;SLOW;Art Pepper;BALLAD;1;41;1;41;2;5;2;2,3;000011,1110
5_45;lick;COOL;SLOW;Art Pepper;BALLAD;2;41;3;42;4;16;6;1,3,3,4,3,2;000001,111,111,100000111,0010000011,110
5_46;line;COOL;SLOW;Art Pepper;BALLAD;2;43;2;44;1;25;4;4,10,8,3;0000001111,1111111111,1101111011,1110
5_47;line;COOL;SLOW;Art Pepper;BALLAD;1;44;3;44;4;15;2;5,10;000000011111,111111111100
5_48;expressive;COOL;SLOW;Art Pepper;BALLAD;1;45;2;45;2;1;1;1;01
5_49;lick;COOL;SLOW;Art Pepper;BALLAD;1;45;3;45;4;4;2;1,3;01,101001
5_50;lick;COOL;SLOW;Art Pepper;BALLAD;2;46;1;47;1;15;5;3,3,3,3,3;0000000111,1101,1101,111,000111
5_51;lick;COOL;SLOW;Art Pepper;BALLAD;2;47;3;48;1;3;3;1,1,1;01,01,1
5_52;fragment;COOL;SLOW;Art Pepper;BALLAD;1;48;2;48;2;2;1;2;0011
5_53;line;COOL;SLOW;Art Pepper;BALLAD;2;48;3;49;1;13;3;5,7,1;00011111,11111011,1
5_54;lick;COOL;SLOW;Art Pepper;BALLAD;1;49;2;49;2;3;1;3;0000000100101
5_55;lick;COOL;SLOW;Art Pepper;BALLAD;1;49;3;49;4;8;2;5,3;00000011111,1110
5_56;lick;COOL;SLOW;Art Pepper;BALLAD;1;50;3;50;4;8;2;4,4;001111,1111
5_57;lick;COOL;SLOW;Art Pepper;BALLAD;1;51;2;51;2;2;1;2;0110
5_58;lick;COOL;SLOW;Art Pepper;BALLAD;2;51;3;52;1;11;3;4,6,1;000001001001001,00111001000011,1
5_59;lick;COOL;SLOW;Art Pepper;BALLAD;1;52;2;52;3;7;2;3,4;111000,00111100
5_60;lick;COOL;SLOW;Art Pepper;BALLAD;1;53;2;53;4;8;3;3,2,3;00000111,110,111
5_61;lick;COOL;SLOW;Art Pepper;BALLAD;1;54;2;54;2;2;1;2;0110
5_62;lick;COOL;SLOW;Art Pepper;BALLAD;1;54;3;54;4;5;2;4,1;0001111,1
5_63;lick;COOL;SLOW;Art Pepper;BALLAD;1;55;2;55;4;8;3;4,1,3;010111,1,00111
5_64;lick;COOL;SLOW;Art Pepper;BALLAD;2;56;2;57;2;15;5;2,6,3,3,1;000011,001011100101,0111,1110,0001
5_65;fragment;COOL;SLOW;Art Pepper;BALLAD;1;58;1;58;1;3;1;3;00000111
5_66;line;COOL;SLOW;Art Pepper;BALLAD;1;58;2;58;2;3;1;3;000111
5_67;line;COOL;SLOW;Art Pepper;BALLAD;2;58;3;59;1;23;3;9,7,7;001111111101,1111111,1111111
5_68;line;COOL;SLOW;Art Pepper;BALLAD;1;59;4;59;4;10;1;10;111110011111
5_69;expressive;COOL;SLOW;Art Pepper;BALLAD;1;60;1;60;2;3;2;1,2;00000001,1100
5_70;lick;COOL;SLOW;Art Pepper;BALLAD;2;60;4;61;1;5;2;2,3;1100,111
5_71;expressive;COOL;SLOW;Art Pepper;BALLAD;1;61;4;61;4;1;1;1;1
5_72;expressive;COOL;SLOW;Art Pepper;BALLAD;1;62;1;62;1;1;1;1;000001
5_73;lick;COOL;SLOW;Art Pepper;BALLAD;1;62;3;62;4;6;2;3,3;1110,1110
5_74;lick;COOL;SLOW;Art Pepper;BALLAD;1;63;1;63;3;13;3;4,6,3;0000000000010111,0011001111,1110
5_75;lick;COOL;SLOW;Art Pepper;BALLAD;2;64;1;65;2;21;6;2,4,3,7,4,1;0011,00110011,1011,011010100111,01111,1
6_1;melody;COOL;SLOW;Art Pepper;BALLAD;2;0;3;1;2;8;4;2,2,3,1;011,011,0111,1
6_2;lick;COOL;SLOW;Art Pepper;BALLAD;1;1;4;1;4;5;1;5;011111
6_3;lick;COOL;SLOW;Art Pepper;BALLAD;1;2;2;2;3;4;2;3,3;000111,10011
6_4;lick;COOL;SLOW;Art Pepper;BALLAD;1;2;3;2;4;7;2;3,5;10011,11111
6_5;lick;COOL;SLOW;Art Pepper;BALLAD;1;3;1;3;3;7;3;1,5,3;01,00110111,0100000011
6_6;lick;COOL;SLOW;Art Pepper;BALLAD;1;3;3;3;4;6;2;3,4;0100000011,0100111
6_7;lick;COOL;SLOW;Art Pepper;BALLAD;2;4;2;5;1;13;4;4,5,2,2;111100,0101010101,01000001,110
6_8;line;COOL;SLOW;Art Pepper;BALLAD;2;5;4;6;1;7;2;6,3;00000111111,10000011
6_9;line;COOL;SLOW;Art Pepper;BALLAD;1;6;1;6;2;7;2;3,5;10000011,11111000
6_10;line;COOL;SLOW;Art Pepper;BALLAD;1;6;3;6;4;13;2;11,2;000011111111111,1100
6_11;melody;COOL;SLOW;Art Pepper;BALLAD;1;7;1;7;1;1;1;1;0001
6_12;melody;COOL;SLOW;Art Pepper;BALLAD;2;7;2;8;1;9;4;3,2,1,3;00111,0110,0001,1110
6_13;lick;COOL;SLOW;Art Pepper;BALLAD;1;8;3;8;4;6;2;4,5;00001111,110111
6_14;melody;COOL;SLOW;Art Pepper;BALLAD;2;8;4;9;3;10;3;5,5,2;110111,1001010011,11
6_15;lick;COOL;SLOW;Art Pepper;BALLAD;1;10;2;10;2;2;1;2;0110
6_16;lick;COOL;SLOW;Art Pepper;BALLAD;2;10;3;11;1;12;3;3,4,5;0111,01111000,11111
6_17;lick;COOL;SLOW;Art Pepper;BALLAD;1;11;4;11;4;3;1;3;00111
6_18;lick;COOL;SLOW;Art Pepper;BALLAD;1;12;1;12;1;5;1;5;00111110
6_19;fragment;COOL;SLOW;Art Pepper;BALLAD;1;12;3;12;3;1;1;1;01
6_20;fragment;COOL;SLOW;Art Pepper;BALLAD;1;12;4;12;4;2;1;2;000011
6_21;lick;COOL;SLOW;Art Pepper;BALLAD;1;13;1;13;3;5;3;1,2,2;00000001,0110,1100
6_22;lick;COOL;SLOW;Art Pepper;BALLAD;1;13;4;13;4;5;1;5;00111110
6_23;line;COOL;SLOW;Art Pepper;BALLAD;1;14;1;14;2;8;2;4,4;00000000001111,111100
6_24;lick;COOL;SLOW;Art Pepper;BALLAD;2;14;3;15;1;11;3;3,4,4;000111,011011,1111
6_25;lick;COOL;SLOW;Art Pepper;BALLAD;2;15;3;16;1;13;3;4,3,6;0000001111,1110,1010011011
6_26;lick;COOL;SLOW;Art Pepper;BALLAD;2;16;3;17;2;11;4;1,5,3,2;01,111110,11000001,11
6_27;lick;COOL;SLOW;Art Pepper;BALLAD;1;18;1;18;2;3;2;2,1;011,01
6_28;lick;COOL;SLOW;Art Pepper;BALLAD;2;18;3;19;2;12;4;3,4,3,2;111,110011,011000000001,11
6_29;lick;COOL;SLOW;Art Pepper;BALLAD;1;20;1;20;2;4;2;2,2;011,11
6_30;lick;COOL;SLOW;Art Pepper;BALLAD;1;20;3;20;4;4;2;2,5;00000011,110111
6_31;lick;COOL;SLOW;Art Pepper;BALLAD;2;20;4;21;2;11;3;5,4,4;110111,1111,1111
6_32;fragment;COOL;SLOW;Art Pepper;BALLAD;1;22;2;22;2;1;1;1;1
6_33;line;COOL;SLOW;Art Pepper;BALLAD;2;22;3;23;1;22;3;9,8,5;1111110111,11111111,111011
6_34;rhythm;COOL;SLOW;Art Pepper;BALLAD;3;23;3;25;1;61;7;10,9,9,9,7,9,8;01111111111,1111111110,1101111111,101101011111,0101111110,0111111111,11111111
6_35;fragment;COOL;SLOW;Art Pepper;BALLAD;1;26;2;26;2;1;1;1;1
6_36;expressive;COOL;SLOW;Art Pepper;BALLAD;1;26;4;26;4;2;1;2;11
6_37;lick;COOL;SLOW;Art Pepper;BALLAD;1;27;2;27;4;8;2;1,7;0001,1001010011101
6_38;melody;COOL;SLOW;Art Pepper;BALLAD;2;28;2;29;1;7;4;1,3,2,1;1,1110,0011,1
6_39;lick;COOL;SLOW;Art Pepper;BALLAD;1;29;3;29;4;7;2;4,3;00001111,1110
6_40;lick;COOL;SLOW;Art Pepper;BALLAD;1;30;1;30;2;5;2;2,3;0110,111
6_41;lick;COOL;SLOW;Art Pepper;BALLAD;1;30;3;30;3;4;1;4;00001111
6_42;line;COOL;SLOW;Art Pepper;BALLAD;2;30;4;31;2;17;3;4,8,5;00001111,11111111,111110
6_43;quote;COOL;SLOW;Art Pepper;BALLAD;2;31;4;32;2;7;3;1,4,2;0001,111100,11
6_44;line;COOL;SLOW;Art Pepper;BALLAD;2;32;4;33;3;24;4;8,7,6,3;11111111,11111110,111111,111
6_45;line;COOL;SLOW;Art Pepper;BALLAD;2;33;4;34;2;8;2;6,2;11111100,110
6_46;lick;COOL;SLOW;Art Pepper;BALLAD;2;34;4;35;1;3;2;1,2;01,110
6_47;rhythm;COOL;SLOW;Art Pepper;BALLAD;1;35;2;35;2;3;1;3;0111
6_48;rhythm;COOL;SLOW;Art Pepper;BALLAD;1;35;3;35;4;7;2;5,2;111011,0110
6_49;rhythm;COOL;SLOW;Art Pepper;BALLAD;1;36;1;36;2;5;2;3,2;00000111,0110
6_50;lick;COOL;SLOW;Art Pepper;BALLAD;2;36;4;37;2;11;3;1,8,2;0001,0111111101,0110
6_51;lick;COOL;SLOW;Art Pepper;BALLAD;2;37;4;38;2;16;3;7,7,2;001111111,10110011000011,0110
6_52;lick;COOL;SLOW;Art Pepper;BALLAD;1;38;3;38;4;8;2;3,5;000111,101111
6_53;lick;COOL;SLOW;Art Pepper;BALLAD;1;39;1;39;3;11;3;1,9,1;00000001,1111011111,1
6_54;line;COOL;SLOW;Art Pepper;BALLAD;2;39;4;40;3;19;4;6,6,6,5;0001111101,01111101,00111111,10001111
6_55;lick;COOL;SLOW;Art Pepper;BALLAD;2;40;3;41;2;19;4;5,5,4,6;10001111,111101,1111,111111
6_56;rhythm;COOL;SLOW;Art Pepper;BALLAD;2;41;3;42;1;14;3;1,5,8;0001,111110,1111001111
6_57;lick;COOL;SLOW;Art Pepper;BALLAD;1;42;2;42;2;4;1;4;0001111
6_58;rhythm;COOL;SLOW;Art Pepper;BALLAD;1;42;3;42;4;18;2;9,9;001111111011,1111111110
6_59;lick;COOL;SLOW;Art Pepper;BALLAD;1;43;2;43;2;2;1;5;1100000111
6_60;lick;COOL;SLOW;Art Pepper;BALLAD;1;43;2;43;3;5;2;5,3;1100000111,1101
6_61;lick;COOL;SLOW;Art Pepper;BALLAD;1;43;3;43;4;8;2;3,7;1101,1111111000
6_62;line;COOL;SLOW;Art Pepper;BALLAD;1;44;1;44;2;14;2;10,4;01111111111,111100
6_63;lick;COOL;SLOW;Art Pepper;BALLAD;2;44;3;45;1;6;3;2,3,1;00000001000001,01101,1
6_64;fragment;COOL;SLOW;Art Pepper;BALLAD;1;45;4;45;4;1;1;1;1
6_65;lick;COOL;SLOW;Art Pepper;BALLAD;1;46;1;46;2;5;2;3,2;1110,110
6_66;lick;COOL;SLOW;Art Pepper;BALLAD;2;46;4;47;4;20;5;1,8,4,4,3;000001,10111001001101,00101011,00001111,1011
6_67;fragment;COOL;SLOW;Art Pepper;BALLAD;1;48;1;48;1;1;1;1;000001
6_68;lick;COOL;SLOW;Art Pepper;BALLAD;1;48;2;48;4;11;3;1,6,4;0001,111111,100111
6_69;lick;COOL;SLOW;Art Pepper;BALLAD;1;49;1;49;3;8;3;3,4,1;001011,1111,1
6_70;lick;COOL;SLOW;Art Pepper;BALLAD;1;50;2;50;2;2;1;2;1100
6_71;lick;COOL;SLOW;Art Pepper;BALLAD;1;50;3;50;4;8;2;3,5;000010011,110111
6_72;lick;COOL;SLOW;Art Pepper;BALLAD;1;51;1;51;1;3;1;3;00111
6_73;lick;COOL;SLOW;Art Pepper;BALLAD;1;51;2;51;2;3;1;5;101001000011
6_74;rhythm;COOL;SLOW;Art Pepper;BALLAD;1;51;2;51;4;11;3;5,4,5;101001000011,1001101,111110
6_75;lick;COOL;SLOW;Art Pepper;BALLAD;1;52;2;52;2;2;1;2;1100
6_76;lick;COOL;SLOW;Art Pepper;BALLAD;1;53;1;53;2;8;2;5,3;0000110111,1110
6_77;lick;COOL;SLOW;Art Pepper;BALLAD;2;53;4;54;1;9;2;6,3;111111,0111
6_78;lick;COOL;SLOW;Art Pepper;BALLAD;2;54;3;55;3;16;5;2,3,6,4,3;11,1011,111111,11001001,00001011
6_79;lick;COOL;SLOW;Art Pepper;BALLAD;2;55;3;56;2;10;4;3,3,4,1;00001011,0111,00000000011011,1
6_80;lick;COOL;SLOW;Art Pepper;BALLAD;1;56;3;56;4;8;2;7,1;001111111,1
6_81;lick;COOL;SLOW;Art Pepper;BALLAD;1;57;1;57;2;6;2;5,1;00111110,1
6_82;lick;COOL;SLOW;Art Pepper;BALLAD;1;58;1;58;2;14;2;9,5;1000111011111,111110
6_83;lick;COOL;SLOW;Art Pepper;BALLAD;1;58;4;58;4;3;1;3;011100
6_84;lick;COOL;SLOW;Art Pepper;BALLAD;1;59;1;59;2;8;2;1,7;00000001,11111110
6_85;lick;COOL;SLOW;Art Pepper;BALLAD;1;59;3;59;4;9;2;6,3;000000111111,111000
6_86;lick;COOL;SLOW;Art Pepper;BALLAD;1;60;1;60;1;8;1;8;0111111110
6_87;lick;COOL;SLOW;Art Pepper;BALLAD;1;60;2;60;3;9;2;6,3;000000111111,111000
6_88;lick;COOL;SLOW;Art Pepper;BALLAD;1;60;4;60;4;8;1;8;11111111
6_89;rhythm;COOL;SLOW;Art Pepper;BALLAD;2;61;1;62;2;33;6;5,7,6,7,4,4;000011111,11111011,111111,11110111,100111,101110
6_90;lick;COOL;SLOW;Art Pepper;BALLAD;2;62;4;63;1;6;2;4,2;001111,0000100000000001
6_91;rhythm;COOL;SLOW;Art Pepper;BALLAD;2;63;4;64;2;7;3;3,1,3;0111,01,111
6_92;rhythm;COOL;SLOW;Art Pepper;BALLAD;1;64;3;64;4;5;2;1,4;0001,1111
6_93;rhythm;COOL;SLOW;Art Pepper;BALLAD;1;65;1;65;1;4;1;4;10111
6_94;lick;COOL;SLOW;Art Pepper;BALLAD;1;65;4;65;4;7;1;7;11111011
6_95;rhythm;COOL;SLOW;Art Pepper;BALLAD;3;66;1;68;2;55;10;3,6,6,6,6,6,7,5,6,4;000111,111111,01111110,111111,01110111,111111,10100110001101,011111,111111,111100
6_96;line;COOL;SLOW;Art Pepper;BALLAD;2;68;3;69;1;12;3;4,7,1;001111,100110101101,1
6_97;expressive;COOL;SLOW;Art Pepper;BALLAD;1;69;3;69;4;2;2;1,1;000001,1
6_98;expressive;COOL;SLOW;Art Pepper;BALLAD;1;70;1;70;2;2;2;1,1;1,1
6_99;lick;COOL;SLOW;Art Pepper;BALLAD;2;70;4;71;1;9;2;4,5;1111,011111
6_100;lick;COOL;SLOW;Art Pepper;BALLAD;2;71;3;72;1;7;3;1,4,2;1,10111,110
6_101;lick;COOL;SLOW;Art Pepper;BALLAD;2;72;3;73;1;7;3;2,4,1;0011,100111,1
7_1;theme;SWING;SLOW;Benny Carter;SWING;1;1;1;1;3;5;3;2,1,2;11,000001,11
7_2;theme;SWING;SLOW;Benny Carter;SWING;1;2;2;2;3;7;2;3,4;001011,101011
7_3;theme;SWING;SLOW;Benny Carter;SWING;2;3;2;4;1;6;3;2,2,2;000011,0011,0110
7_4;theme;SWING;SLOW;Benny Carter;SWING;3;5;1;7;1;13;7;1,3,2,1,2,3,1;00000001,0111,110,01,11,0111,1
7_5;line;SWING;SLOW;Benny Carter;SWING;2;7;4;8;4;16;5;5,2,4,4,1;11111,11,1111,1111,1
7_6;theme;SWING;SLOW;Benny Carter;SWING;1;9;2;9;4;9;3;4,4,1;010111,011101,1
7_7;line;SWING;SLOW;Benny Carter;SWING;2;10;1;11;4;40;8;1,7,4,7,7,5,7,2;0001,11111011,011011,1111111,0100000101001111,00100100111,10100010100111,1100
7_8;lick;SWING;SLOW;Benny Carter;SWING;2;12;1;13;2;22;6;1,3,6,6,4,2;000001,0111,01111011,01111101,010111,110
7_9;lick;SWING;SLOW;Benny Carter;SWING;2;13;4;14;4;19;5;3,4,4,5,3;0111,1111,1111,10011011,001101
7_10;lick;SWING;SLOW;Benny Carter;SWING;2;15;3;16;2;12;4;4,5,2,1;00011101,011111,11,1
7_11;line;SWING;SLOW;Benny Carter;SWING;2;16;3;17;1;11;3;5,5,1;000001001111,000110100101,1
7_12;theme;SWING;SLOW;Benny Carter;SWING;2;17;3;18;1;12;3;2,6,4;011,10011111,1111
7_13;line;SWING;SLOW;Benny Carter;SWING;2;19;1;20;2;20;6;1,4,4,6,4,1;01,1111,1111,111111,1111,1
7_14;line;SWING;SLOW;Benny Carter;SWING;2;21;1;22;2;21;6;1,2,3,5,5,5;0001,11,0111,110111,011111,011111
7_15;line;SWING;SLOW;Benny Carter;SWING;2;22;4;23;4;20;5;4,5,5,5,1;00000010001011,011111,110111,00111101,1
7_16;lick;SWING;SLOW;Benny Carter;SWING;1;24;1;24;3;12;3;3,4,5;001011,01111,011111
7_17;line;SWING;SLOW;Benny Carter;SWING;3;25;2;27;3;44;10;5,4,4,6,4,6,6,4,4,1;111011,01111,1111,110010010101,1111,11111010,10111101,101101,01001000100001,1
7_18;line;SWING;SLOW;Benny Carter;SWING;2;28;1;29;2;28;6;3,4,5,5,5,6;001011,1111,01010111,11111,11111,0111111
7_19;line;SWING;SLOW;Benny Carter;SWING;2;30;1;31;2;26;6;2,7,4,4,5,4;0011,100110010111,110011,011011,101111,1111
7_20;lick;SWING;SLOW;Benny Carter;SWING;2;32;1;33;1;20;5;4,5,6,4,1;001111,0100101011,111111,1111,1
7_21;line;SWING;SLOW;Benny Carter;SWING;2;33;2;34;2;24;5;2,6,6,6,4;000011,01111011,01011111,111111,1111
7_22;melody;SWING;SLOW;Benny Carter;SWING;2;34;4;35;2;15;3;3,6,6;001011,01111101,111111
7_23;melody;SWING;SLOW;Benny Carter;SWING;2;35;4;36;2;13;3;5,7,1;00101111,1111111,1
7_24;melody;SWING;SLOW;Benny Carter;SWING;2;36;3;37;1;14;3;5,6,3;0000101111,01110111,1110
7_25;line;SWING;SLOW;Benny Carter;SWING;2;37;3;38;4;24;6;3,5,6,4,5,1;001101,110111,11110101,00100010000011,011111,1
7_26;lick;SWING;SLOW;Benny Carter;SWING;1;39;1;39;4;11;4;2,5,3,1;0011,100100101001,010101,1
7_27;lick;SWING;SLOW;Benny Carter;SWING;2;40;1;41;1;19;5;3,5,5,5,1;001011,11111,101111,11111,1
7_28;theme;SWING;SLOW;Benny Carter;SWING;1;41;2;41;3;6;2;3,3;0111,1110
7_29;theme;SWING;SLOW;Benny Carter;SWING;1;42;1;42;3;13;3;3,6,4;000111,111111,011110
7_30;theme;SWING;SLOW;Benny Carter;SWING;2;43;2;44;2;14;5;3,2,3,3,3;1011,011,111,111,1110
7_31;lick;SWING;SLOW;Benny Carter;SWING;1;45;1;45;3;11;3;3,6,2;001011,01011111,0110
7_32;line;SWING;SLOW;Benny Carter;SWING;2;46;1;47;2;24;6;5,4,5,5,4,1;011111,1111,101111,111101,1111,1
7_33;theme;SWING;SLOW;Benny Carter;SWING;2;47;3;48;1;7;3;2,4,1;000011,010111,1
8_1;lick;SWING;MEDIUM;Benny Carter;SWING;2;0;4;1;1;5;2;4,1;1111,1
8_2;line;SWING;MEDIUM;Benny Carter;SWING;4;1;3;4;3;34;13;3,3,5,5,4,2,2,2,2,1,2,2,1;001011,111,111011,011111,1111,11,11,11,1001,01,1001,11,1
8_3;line;SWING;MEDIUM;Benny Carter;SWING;2;5;1;6;1;15;5;2,4,4,4,1;0011,1111,1111,1111,1
8_4;lick;SWING;MEDIUM;Benny Carter;SWING;2;6;3;7;2;13;4;4,3,3,3;01111,111,111,101001
8_5;lick;SWING;MEDIUM;Benny Carter;SWING;2;7;4;8;1;3;2;2,1;0011,1
8_6;lick;SWING;MEDIUM;Benny Carter;SWING;3;8;3;10;3;18;9;1,3,4,2,2,2,2,1,1;000001,111,1001011,11,11,11,11,01,1
8_7;lick;SWING;MEDIUM;Benny Carter;SWING;4;10;4;13;3;28;12;1,3,3,2,2,3,2,4,3,2,2,1;0001,1011,111,11,11,0111,1001,1111,1011,11,11,1
8_8;lick;SWING;MEDIUM;Benny Carter;SWING;1;14;1;14;3;6;3;3,2,1;011100,11,01
8_9;lick;SWING;MEDIUM;Benny Carter;SWING;2;15;1;16;1;8;5;2,2,1,1,2;110,1001,01,01,110
8_10;lick;SWING;MEDIUM;Benny Carter;SWING;2;16;2;17;3;15;6;1,3,3,2,4,2;000001,111,1101,011,1111,110
8_11;line;SWING;MEDIUM;Benny Carter;SWING;4;17;4;20;2;21;11;4,3,3,1,2,2,1,1,2,1,1;00001111,1110,111,01,11,00100001,01,01,11,01,1
8_12;lick;SWING;MEDIUM;Benny Carter;SWING;5;20;4;24;1;34;14;2,2,2,4,3,4,3,3,2,2,3,2,1,1;001001,0011,011,101011,1110,1111,111,01001001,00010001,011,111,11,0001,1
8_13;lick;SWING;MEDIUM;Benny Carter;SWING;2;24;3;25;4;12;6;3,2,1,2,1,3;111,11,01,0011,01,1101
8_14;line;SWING;MEDIUM;Benny Carter;SWING;4;26;2;29;1;39;12;1,4,4,5,4,3,3,2,2,5,4,2;01,01111,1111,111101,010111,1110,1011,11,11,10010111,1111,11
8_15;lick;SWING;MEDIUM;Benny Carter;SWING;5;29;3;33;1;31;15;2,3,2,4,2,2,2,3,1,2,1,1,2,2,2;0011,010101,011,101011,11,11,11,0111,1,11,01,1,11,1001,11
8_16;lick;SWING;MEDIUM;Benny Carter;SWING;2;33;3;34;1;4;3;1,1,2;01,1,11
8_17;lick;SWING;MEDIUM;Benny Carter;SWING;3;34;3;36;1;10;7;1,1,2,2,2,1,1;01,01,11,0110,11,01,1
8_18;line;SWING;MEDIUM;Benny Carter;SWING;2;36;2;37;3;18;6;4,2,3,5,3,1;0001111,11,111,110111,111,1
8_19;line;SWING;MEDIUM;Benny Carter;SWING;4;37;4;40;1;21;10;1,3,2,2,3,2,3,2,2,1;0001,00100101,011,11,111,11,10101,0110,11,1
8_20;lick;SWING;MEDIUM;Benny Carter;SWING;3;40;3;42;3;32;9;3,3,5,2,3,3,5,6,2;001011,0111,111110,11,1011,00111,111110,111111,1100
8_21;lick;SWING;MEDIUM;Benny Carter;SWING;3;42;4;44;2;21;7;2,2,4,4,6,2,1;011,11,10111,1111,111111,011,01
8_22;lick;SWING;MEDIUM;Benny Carter;SWING;5;44;4;48;1;28;13;3,2,3,2,3,1,2,3,2,1,3,2,1;000111,11,1011,011,1011,01,11,0111,0011,01,111,0011,1
8_23;lick;SWING;MEDIUM;Benny Carter;SWING;2;48;2;49;1;11;4;4,4,1,2;001111,101011,01,011
9_1;lick;SWING;MEDIUM;Benny Carter;SWING;2;1;1;2;2;11;6;2,1,2,1,2,3;0011,1,0011,1,011,010011
9_2;lick;SWING;MEDIUM;Benny Carter;SWING;2;2;4;3;4;9;4;3,2,2,2;01010001,011,11,11
9_3;line;SWING;MEDIUM;Benny Carter;SWING;4;4;2;7;3;32;14;3,3,3,3,2,2,3,3,3,2,1,1,1,2;0111,0111,111,1101,11,11,1101,01000011,1101,11,1,1,1,110
9_4;lick;SWING;MEDIUM;Benny Carter;SWING;3;7;4;9;2;13;7;1,4,2,1,2,2,1;0001,10111,1001,1,10000001,011,1
9_5;lick;SWING;MEDIUM;Benny Carter;SWING;1;10;1;10;3;7;3;3,3,1;111,0111,1
9_6;lick;SWING;MEDIUM;Benny Carter;SWING;1;11;1;11;4;9;4;1,4,2,2;01,101011,110,1100
9_7;lick;SWING;MEDIUM;Benny Carter;SWING;2;12;1;13;4;21;8;2,4,3,3,3,2,2,2;000011,1111,111,111,010101,11,00001001,11
